dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
2012-06-19,7,2,0.6,0.5758,0.78,0.1343,18,0.49128205128205127
2012-06-19,12,1,0.7,0.6515,0.65,0.0896,70,0.29846153846153844
2012-06-19,13,1,0.74,0.6818,0.58,0.1343,69,0.27794871794871795
2012-06-19,14,1,0.76,0.7121,0.58,0.1045,61,0.2317948717948718
2012-06-19,15,1,0.78,0.7424,0.59,0.1642,72,0.26461538461538464
2012-06-19,16,1,0.8,0.7576,0.55,0.2239,48,0.3415384615384615
2012-06-19,17,1,0.8,0.7576,0.55,0.1939999999999999,86,0.8307692307692308
2012-06-19,19,1,0.8,0.7727,0.59,0.2239,82,0.5261538461538462
2012-06-19,21,1,0.76,0.7121,0.62,0.1642,37,0.28205128205128205
2012-06-19,22,1,0.72,0.6970000000000001,0.79,0.0896,51,0.29743589743589743
2012-06-19,23,1,0.72,0.6970000000000001,0.79,0.1343,23,0.12717948717948718
2012-06-20,2,1,0.66,0.6061,0.83,0.1642,1,0.005128205128205128
2012-06-20,3,1,0.66,0.6061,0.83,0.1343,2,0.0071794871794871795
2012-06-20,4,1,0.66,0.6061,0.83,0.0896,1,0.006153846153846154
2012-06-20,8,2,0.7,0.6667,0.79,0.1045,43,0.6584615384615384
2012-06-20,9,2,0.72,0.6970000000000001,0.74,0.0,40,0.3230769230769231
2012-06-20,13,1,0.86,0.7879,0.44,0.1045,48,0.2153846153846154
2012-06-20,15,1,0.9,0.8182,0.35,0.0,36,0.18256410256410258
2012-06-20,16,1,0.9,0.8182,0.35,0.1045,51,0.3425641025641026
2012-06-20,18,1,0.9,0.8182,0.37,0.0,81,0.6882051282051282
2012-06-20,19,1,0.88,0.7879,0.37,0.2537,90,0.5517948717948717
2012-06-20,20,1,0.86,0.7727,0.39,0.2239,81,0.4164102564102564
2012-06-20,21,1,0.84,0.7576,0.44,0.0896,42,0.3517948717948718
2012-06-21,0,1,0.74,0.6970000000000001,0.7,0.0896,16,0.06974358974358974
2012-06-21,1,1,0.72,0.6970000000000001,0.79,0.1343,2,0.017435897435897435
2012-06-21,2,1,0.72,0.6970000000000001,0.79,0.1045,11,0.017435897435897435
2012-06-21,4,1,0.7,0.6667,0.84,0.0896,1,0.011282051282051283
2012-06-21,6,2,0.7,0.6667,0.84,0.0896,3,0.15282051282051282
2012-06-21,7,2,0.7,0.6667,0.84,0.0896,26,0.47384615384615386
2012-06-21,8,1,0.74,0.6970000000000001,0.7,0.0,27,0.6041025641025641
2012-06-21,9,1,0.8,0.7576,0.55,0.1939999999999999,32,0.26153846153846155
2012-06-21,11,1,0.86,0.7879,0.41,0.1343,40,0.1641025641025641
2012-06-21,12,1,0.9,0.8182,0.35,0.1939999999999999,33,0.2194871794871795
2012-06-21,14,1,0.88,0.7879,0.37,0.1642,27,0.1794871794871795
2012-06-21,18,1,0.86,0.7879,0.41,0.1939999999999999,78,0.6553846153846153
2012-06-21,19,1,0.88,0.8029999999999999,0.39,0.2239,84,0.5107692307692308
2012-06-21,20,1,0.86,0.7879,0.44,0.1939999999999999,79,0.4461538461538462
2012-06-21,22,1,0.8,0.7879,0.63,0.1642,22,0.24820512820512822
2012-06-22,1,1,0.76,0.7424,0.75,0.1642,3,0.03076923076923077
2012-06-22,2,1,0.74,0.7121,0.79,0.0,0,0.011282051282051283
2012-06-22,3,1,0.74,0.7121,0.79,0.0,1,0.006153846153846154
2012-06-22,4,2,0.76,0.7273,0.66,0.0,3,0.009230769230769232
2012-06-22,5,2,0.74,0.6970000000000001,0.66,0.0896,3,0.03794871794871795
2012-06-22,10,1,0.8,0.7424,0.52,0.3582,52,0.18871794871794872
2012-06-22,11,1,0.8,0.7424,0.49,0.1642,76,0.24102564102564103
2012-06-22,13,1,0.88,0.8029999999999999,0.39,0.2239,72,0.30666666666666664
2012-06-22,14,1,0.88,0.8029999999999999,0.39,0.2239,65,0.26871794871794874
2012-06-22,15,1,0.9,0.8182,0.35,0.3582,72,0.29025641025641025
2012-06-22,16,1,0.9,0.8029999999999999,0.31,0.2239,67,0.38871794871794874
2012-06-22,17,2,0.82,0.7273,0.38,0.1642,95,0.6615384615384615
2012-06-22,19,2,0.76,0.6970000000000001,0.55,0.5224,45,0.37025641025641026
2012-06-22,20,2,0.76,0.6970000000000001,0.55,0.5224,31,0.20615384615384616
2012-06-22,21,3,0.68,0.6364,0.65,0.2836,40,0.22153846153846155
2012-06-22,23,2,0.66,0.6212,0.74,0.0,29,0.17743589743589744
2012-06-23,0,1,0.64,0.5758,0.83,0.0,14,0.11794871794871795
2012-06-23,2,2,0.64,0.5758,0.83,0.1939999999999999,18,0.09435897435897436
2012-06-23,4,2,0.64,0.5758,0.83,0.1642,6,0.018461538461538463
2012-06-23,5,2,0.64,0.5758,0.83,0.1939999999999999,1,0.011282051282051283
2012-06-23,6,1,0.64,0.5758,0.83,0.0896,10,0.04717948717948718
2012-06-23,8,1,0.68,0.6364,0.69,0.2239,34,0.17025641025641025
2012-06-23,9,1,0.72,0.6818,0.62,0.1939999999999999,85,0.3394871794871795
2012-06-23,10,1,0.74,0.6818,0.55,0.1939999999999999,177,0.5056410256410256
2012-06-23,11,1,0.76,0.6818,0.48,0.2239,167,0.5282051282051282
2012-06-23,13,1,0.82,0.7273,0.34,0.1939999999999999,226,0.5774358974358974
2012-06-23,16,1,0.84,0.7121,0.26,0.2985,196,0.5251282051282051
2012-06-23,17,1,0.82,0.7121,0.26,0.2537,214,0.5425641025641026
2012-06-23,18,1,0.82,0.7121,0.26,0.2985,194,0.49230769230769234
2012-06-23,20,1,0.78,0.6818,0.31,0.1939999999999999,158,0.39487179487179486
2012-06-23,21,1,0.76,0.6667,0.33,0.1343,99,0.3292307692307692
2012-06-23,22,1,0.74,0.6515,0.37,0.1045,101,0.28512820512820514
2012-06-23,23,1,0.72,0.6515,0.44,0.0,69,0.22974358974358974
2012-06-24,0,1,0.7,0.6515,0.51,0.0,31,0.16615384615384615
2012-06-24,2,2,0.68,0.6364,0.51,0.0,34,0.1158974358974359
2012-06-24,4,2,0.66,0.6212,0.65,0.0,4,0.012307692307692308
2012-06-24,7,1,0.64,0.6061,0.69,0.1045,23,0.07179487179487179
2012-06-24,8,1,0.7,0.6515,0.58,0.0,38,0.14358974358974358
2012-06-24,9,1,0.72,0.6667,0.51,0.0,63,0.23692307692307693
2012-06-24,10,1,0.76,0.6818,0.4,0.0,161,0.4625641025641026
2012-06-24,11,1,0.76,0.6818,0.4,0.1343,215,0.517948717948718
2012-06-24,13,1,0.8,0.6970000000000001,0.33,0.2836,237,0.598974358974359
2012-06-24,17,1,0.84,0.7273,0.32,0.2537,203,0.5446153846153846
2012-06-24,19,1,0.8,0.7121,0.38,0.2985,176,0.4328205128205128
2012-06-24,21,1,0.76,0.6970000000000001,0.55,0.2239,76,0.25846153846153846
2012-06-24,22,1,0.74,0.6818,0.55,0.1045,53,0.18153846153846154
2012-06-25,0,1,0.72,0.6818,0.62,0.2537,31,0.06871794871794872
2012-06-25,1,1,0.7,0.6515,0.65,0.2239,11,0.03076923076923077
2012-06-25,2,1,0.7,0.6515,0.7,0.2239,4,0.013333333333333334
2012-06-25,5,1,0.66,0.6212,0.74,0.1642,1,0.043076923076923075
2012-06-25,6,1,0.64,0.5909,0.78,0.1642,11,0.16102564102564101
2012-06-25,7,1,0.66,0.6212,0.74,0.2239,30,0.49641025641025643
2012-06-25,8,1,0.66,0.6212,0.69,0.1939999999999999,53,0.6225641025641026
2012-06-25,9,1,0.7,0.6515,0.65,0.1939999999999999,37,0.27384615384615385
2012-06-25,10,1,0.76,0.6970000000000001,0.55,0.1642,58,0.18769230769230769
2012-06-25,11,1,0.8,0.7273,0.43,0.3284,54,0.18461538461538463
2012-06-25,12,2,0.76,0.6818,0.45,0.2985,74,0.27589743589743587
2012-06-25,13,1,0.72,0.6667,0.51,0.2985,79,0.26564102564102565
2012-06-25,14,1,0.78,0.6970000000000001,0.43,0.2537,90,0.2564102564102564
2012-06-25,15,1,0.78,0.6818,0.38,0.4627,65,0.23794871794871794
2012-06-25,16,1,0.8,0.6970000000000001,0.31,0.3881,104,0.4235897435897436
2012-06-25,20,1,0.72,0.6515,0.3,0.4478,100,0.48615384615384616
2012-06-25,21,1,0.68,0.6212,0.3,0.3284,50,0.3384615384615385
2012-06-25,22,1,0.66,0.6212,0.29,0.3881,21,0.19076923076923077
2012-06-25,23,1,0.64,0.6212,0.33,0.3284,15,0.10461538461538461
2012-06-26,0,1,0.62,0.6212,0.33,0.3284,8,0.036923076923076927
2012-06-26,4,1,0.54,0.5152,0.45,0.2985,1,0.009230769230769232
2012-06-26,5,1,0.52,0.5,0.48,0.3881,3,0.038974358974358976
2012-06-26,6,1,0.52,0.5,0.52,0.2985,12,0.19179487179487179
2012-06-26,7,1,0.52,0.5,0.52,0.3582,21,0.5651282051282052
2012-06-26,8,1,0.56,0.5303,0.49,0.3284,34,0.6717948717948717
2012-06-26,11,1,0.64,0.6212,0.36,0.4179,46,0.24
2012-06-26,12,1,0.66,0.6212,0.34,0.4478,80,0.3148717948717949
2012-06-26,14,1,0.7,0.6364,0.3,0.4627,81,0.27282051282051284
2012-06-26,16,1,0.72,0.6364,0.26,0.4925,67,0.4256410256410256
2012-06-26,17,1,0.72,0.6515,0.28,0.4179,104,0.9220512820512821
2012-06-26,18,1,0.72,0.6515,0.28,0.3582,105,0.8441025641025641
2012-06-26,20,1,0.7,0.6364,0.3,0.2836,88,0.5169230769230769
2012-06-26,21,1,0.68,0.6364,0.34,0.1939999999999999,61,0.3353846153846154
2012-06-26,22,1,0.66,0.6212,0.34,0.2537,26,0.25025641025641027
2012-06-26,23,1,0.62,0.6212,0.41,0.1343,13,0.13333333333333333
2012-06-27,0,1,0.62,0.6212,0.41,0.1939999999999999,15,0.05435897435897436
2012-06-27,1,1,0.6,0.6212,0.43,0.1642,5,0.022564102564102566
2012-06-27,3,1,0.58,0.5455,0.46,0.0896,1,0.0071794871794871795
2012-06-27,4,1,0.6,0.6212,0.4,0.2537,0,0.010256410256410256
2012-06-27,5,1,0.6,0.6212,0.43,0.2836,2,0.035897435897435895
2012-06-27,6,1,0.58,0.5455,0.46,0.2836,7,0.2041025641025641
2012-06-27,7,1,0.6,0.6212,0.43,0.3582,29,0.5394871794871795
2012-06-27,8,1,0.62,0.6212,0.43,0.3284,49,0.7035897435897436
2012-06-27,9,1,0.66,0.6212,0.41,0.3582,29,0.2882051282051282
2012-06-27,10,1,0.7,0.6364,0.37,0.2537,34,0.1753846153846154
2012-06-27,11,1,0.74,0.6515,0.3,0.3284,64,0.21333333333333335
2012-06-27,13,1,0.8,0.6970000000000001,0.27,0.3284,77,0.3282051282051282
2012-06-27,14,1,0.8,0.6818,0.24,0.3582,78,0.27589743589743587
2012-06-27,15,1,0.8,0.6970000000000001,0.26,0.4627,61,0.25435897435897437
2012-06-27,17,1,0.82,0.6970000000000001,0.24,0.3881,113,0.8635897435897436
2012-06-27,18,1,0.8,0.6970000000000001,0.27,0.3284,85,0.8235897435897436
2012-06-27,19,1,0.78,0.6818,0.29,0.3284,101,0.6584615384615384
2012-06-27,20,1,0.76,0.6667,0.31,0.1939999999999999,76,0.4553846153846154
2012-06-27,21,1,0.74,0.6515,0.35,0.1343,54,0.37538461538461537
2012-06-27,22,1,0.72,0.6515,0.39,0.0896,52,0.3035897435897436
2012-06-28,1,1,0.66,0.6212,0.54,0.0,11,0.024615384615384615
2012-06-28,2,1,0.66,0.6212,0.5,0.0896,1,0.012307692307692308
2012-06-28,3,1,0.66,0.6212,0.5,0.0896,1,0.006153846153846154
2012-06-28,4,1,0.62,0.6061,0.61,0.1045,0,0.010256410256410256
2012-06-28,5,1,0.62,0.6212,0.57,0.0896,8,0.04717948717948718
2012-06-28,6,1,0.62,0.6212,0.57,0.0896,8,0.19692307692307692
2012-06-28,7,1,0.62,0.6061,0.61,0.1045,24,0.52
2012-06-28,10,1,0.74,0.6667,0.48,0.1939999999999999,40,0.18769230769230769
2012-06-28,12,1,0.84,0.7121,0.26,0.2836,49,0.28205128205128205
2012-06-28,13,1,0.86,0.7424,0.26,0.2239,31,0.24102564102564103
2012-06-28,15,1,0.86,0.7273,0.25,0.3284,24,0.2235897435897436
2012-06-28,17,1,0.88,0.7424,0.22,0.1939999999999999,71,0.7220512820512821
2012-06-28,18,1,0.86,0.7273,0.25,0.2239,100,0.7138461538461538
2012-06-28,19,1,0.84,0.7273,0.3,0.2985,79,0.5846153846153846
2012-06-28,20,1,0.82,0.7273,0.34,0.1939999999999999,71,0.48102564102564105
2012-06-28,21,1,0.76,0.6970000000000001,0.55,0.1939999999999999,89,0.40717948717948715
2012-06-29,0,1,0.74,0.6667,0.48,0.1343,24,0.1158974358974359
2012-06-29,1,1,0.74,0.6667,0.51,0.1642,9,0.04205128205128205
2012-06-29,2,1,0.72,0.6667,0.58,0.1939999999999999,3,0.017435897435897435
2012-06-29,3,1,0.72,0.6667,0.58,0.1939999999999999,3,0.0071794871794871795
2012-06-29,5,1,0.7,0.6515,0.61,0.1045,6,0.04512820512820513
2012-06-29,6,2,0.7,0.6515,0.61,0.1642,15,0.16615384615384615
2012-06-29,7,1,0.7,0.6515,0.61,0.1045,19,0.38871794871794874
2012-06-29,8,2,0.74,0.6818,0.55,0.1045,48,0.638974358974359
2012-06-29,9,1,0.76,0.6970000000000001,0.55,0.1642,39,0.30666666666666664
2012-06-29,10,1,0.9,0.8333,0.39,0.2985,32,0.17435897435897435
2012-06-29,11,2,0.9,0.8485,0.42,0.2836,51,0.19179487179487179
2012-06-29,13,1,0.94,0.8788,0.38,0.1939999999999999,45,0.2441025641025641
2012-06-29,14,1,0.96,0.9091,0.36,0.2239,49,0.23794871794871794
2012-06-29,15,1,0.96,0.9091,0.36,0.0,47,0.23487179487179488
2012-06-29,16,1,0.96,0.9091,0.36,0.0,59,0.358974358974359
2012-06-29,17,1,0.98,0.9242,0.34,0.1939999999999999,82,0.5517948717948717
2012-06-29,19,1,0.9,0.8788,0.47,0.1939999999999999,60,0.3712820512820513
2012-06-29,20,1,0.92,0.8939,0.42,0.2537,53,0.3148717948717949
2012-06-29,22,3,0.82,0.8333,0.63,0.1939999999999999,34,0.16615384615384615
2012-06-30,0,3,0.64,0.5758,0.89,0.1642,4,0.06974358974358974
2012-06-30,2,2,0.64,0.5758,0.89,0.0,7,0.06153846153846154
2012-06-30,3,2,0.64,0.5758,0.89,0.0,3,0.022564102564102566
2012-06-30,5,1,0.64,0.5758,0.89,0.1642,3,0.009230769230769232
2012-06-30,7,1,0.64,0.5758,0.89,0.1642,10,0.09333333333333334
2012-06-30,8,1,0.64,0.5758,0.89,0.1642,26,0.19794871794871796
2012-06-30,9,1,0.64,0.5758,0.89,0.1642,41,0.28102564102564104
2012-06-30,10,1,0.88,0.7727,0.3,0.2537,96,0.41333333333333333
2012-06-30,11,1,0.88,0.7727,0.3,0.2537,102,0.4625641025641026
2012-06-30,12,1,0.88,0.7727,0.3,0.2537,143,0.48205128205128206
2012-06-30,13,1,0.88,0.7727,0.3,0.2537,105,0.4379487179487179
2012-06-30,14,1,0.88,0.7727,0.3,0.2537,114,0.41846153846153844
2012-06-30,17,1,0.88,0.7727,0.32,0.1343,131,0.37025641025641026
2012-06-30,18,1,0.88,0.7879,0.35,0.0,91,0.3466666666666667
2012-06-30,20,1,0.82,0.7727,0.52,0.1642,88,0.29846153846153844
2012-06-30,21,1,0.82,0.7727,0.52,0.1642,48,0.21743589743589745
2012-06-30,23,1,0.78,0.7424,0.62,0.0896,33,0.15487179487179487
2012-07-01,1,1,0.74,0.6970000000000001,0.7,0.1343,12,0.09435897435897436
2012-07-01,4,1,0.7,0.6667,0.79,0.1939999999999999,0,0.003076923076923077
2012-07-01,5,1,0.68,0.6364,0.79,0.1045,3,0.009230769230769232
2012-07-01,7,1,0.74,0.6970000000000001,0.7,0.0,13,0.050256410256410255
2012-07-01,8,1,0.78,0.7424,0.62,0.1045,36,0.14461538461538462
2012-07-01,9,1,0.82,0.7879,0.56,0.0,51,0.2235897435897436
2012-07-01,10,1,0.86,0.7879,0.44,0.2985,98,0.37435897435897436
2012-07-01,11,1,0.88,0.8029999999999999,0.39,0.2239,121,0.38564102564102565
2012-07-01,12,1,0.9,0.8182,0.37,0.2239,114,0.4430769230769231
2012-07-01,13,1,0.92,0.8333,0.33,0.2537,111,0.4297435897435897
2012-07-01,15,1,0.9,0.8182,0.37,0.2836,101,0.3528205128205128
2012-07-01,17,1,0.92,0.8029999999999999,0.26,0.2985,90,0.42256410256410254
2012-07-01,20,1,0.84,0.7424,0.39,0.1343,88,0.3394871794871795
2012-07-01,21,1,0.84,0.7424,0.39,0.1343,77,0.2635897435897436
2012-07-01,22,1,0.82,0.7424,0.43,0.1343,41,0.15384615384615385
2012-07-01,23,3,0.78,0.7121,0.52,0.1642,22,0.1117948717948718
2012-07-02,0,2,0.76,0.7121,0.58,0.2239,12,0.043076923076923075
2012-07-02,2,2,0.74,0.6667,0.51,0.2537,1,0.014358974358974359
2012-07-02,3,2,0.72,0.6667,0.54,0.4179,0,0.0041025641025641026
2012-07-02,4,2,0.72,0.6667,0.54,0.2985,2,0.011282051282051283
2012-07-02,8,1,0.76,0.6970000000000001,0.52,0.1939999999999999,20,0.5815384615384616
2012-07-02,9,1,0.78,0.6970000000000001,0.46,0.2537,56,0.30153846153846153
2012-07-02,11,1,0.84,0.7273,0.28,0.2985,67,0.20512820512820512
2012-07-02,12,1,0.84,0.7273,0.32,0.1939999999999999,74,0.26256410256410256
2012-07-02,13,1,0.86,0.7576,0.34,0.2239,74,0.24102564102564103
2012-07-02,15,1,0.84,0.7424,0.36,0.1939999999999999,59,0.23897435897435898
2012-07-02,17,1,0.84,0.7273,0.32,0.1343,82,0.7651282051282051
2012-07-02,18,1,0.84,0.7273,0.32,0.1642,72,0.7476923076923077
2012-07-02,19,1,0.78,0.6970000000000001,0.43,0.1343,71,0.5948717948717949
2012-07-02,23,1,0.74,0.6667,0.51,0.1045,12,0.10358974358974359
2012-07-03,0,1,0.72,0.6667,0.54,0.0,9,0.05333333333333334
2012-07-03,6,1,0.7,0.6515,0.65,0.1343,5,0.15692307692307692
2012-07-03,7,1,0.74,0.6818,0.58,0.0,21,0.49435897435897436
2012-07-03,8,1,0.74,0.6818,0.62,0.0896,42,0.6615384615384615
2012-07-03,9,1,0.8,0.7424,0.49,0.1642,46,0.27794871794871795
2012-07-03,14,1,0.9,0.7727,0.25,0.1939999999999999,69,0.3169230769230769
2012-07-03,15,2,0.9,0.7727,0.24,0.0,71,0.41025641025641024
2012-07-03,16,2,0.9,0.7727,0.24,0.1939999999999999,90,0.5394871794871795
2012-07-03,17,2,0.86,0.7424,0.3,0.1642,102,0.7394871794871795
2012-07-03,18,2,0.86,0.7424,0.3,0.0,85,0.642051282051282
2012-07-03,19,2,0.84,0.7424,0.36,0.1343,66,0.5087179487179487
2012-07-03,23,1,0.66,0.6061,0.83,0.0,19,0.17435897435897435
2012-07-04,0,1,0.68,0.6364,0.79,0.0896,19,0.16205128205128205
2012-07-04,1,1,0.68,0.6364,0.74,0.0,27,0.12512820512820513
2012-07-04,3,1,0.68,0.6364,0.74,0.1939999999999999,9,0.031794871794871796
2012-07-04,4,1,0.68,0.6364,0.69,0.2537,5,0.015384615384615385
2012-07-04,6,1,0.66,0.6212,0.69,0.0,9,0.031794871794871796
2012-07-04,10,1,0.8,0.7273,0.46,0.0,143,0.4574358974358974
2012-07-04,12,1,0.86,0.7879,0.41,0.2239,164,0.5056410256410256
2012-07-04,13,1,0.9,0.8182,0.35,0.0,177,0.5107692307692308
2012-07-04,16,1,0.92,0.8485,0.35,0.2537,163,0.39794871794871794
2012-07-04,17,1,0.92,0.8485,0.35,0.2985,161,0.4235897435897436
2012-07-04,20,1,0.86,0.8029999999999999,0.47,0.2239,237,0.5641025641025641
2012-07-04,21,1,0.84,0.8029999999999999,0.53,0.1343,222,0.597948717948718
2012-07-04,22,1,0.82,0.7879,0.56,0.2239,175,0.5138461538461538
2012-07-04,23,2,0.78,0.6970000000000001,0.43,0.0896,31,0.18666666666666668
2012-07-05,0,1,0.74,0.6667,0.51,0.1045,17,0.08923076923076922
2012-07-05,4,1,0.72,0.6667,0.58,0.0,0,0.006153846153846154
2012-07-05,5,1,0.72,0.6818,0.62,0.0,1,0.028717948717948718
2012-07-05,7,1,0.76,0.6970000000000001,0.55,0.0,27,0.3507692307692308
2012-07-05,8,1,0.8,0.7424,0.49,0.1343,36,0.563076923076923
2012-07-05,9,1,0.84,0.7879,0.49,0.2985,47,0.2994871794871795
2012-07-05,10,1,0.86,0.7879,0.44,0.3582,69,0.18974358974358974
2012-07-05,12,1,0.9,0.8182,0.35,0.3582,88,0.28205128205128205
2012-07-05,13,1,0.92,0.8333,0.33,0.2239,129,0.3169230769230769
2012-07-05,15,1,0.92,0.8333,0.33,0.3582,71,0.2594871794871795
2012-07-05,16,1,0.92,0.8333,0.33,0.2537,109,0.4430769230769231
2012-07-05,17,1,0.92,0.8485,0.35,0.1642,114,0.7056410256410256
2012-07-05,18,2,0.9,0.8333,0.39,0.3284,96,0.6215384615384615
2012-07-05,19,2,0.88,0.8029999999999999,0.39,0.2537,128,0.5148717948717949
2012-07-05,20,2,0.86,0.7879,0.41,0.2239,78,0.3282051282051282
2012-07-05,21,1,0.84,0.7727,0.47,0.1939999999999999,91,0.3302564102564103
2012-07-05,22,1,0.82,0.8029999999999999,0.59,0.1343,63,0.22974358974358974
2012-07-05,23,1,0.8,0.7576,0.55,0.1642,32,0.13333333333333333
2012-07-06,1,1,0.78,0.7273,0.55,0.2239,7,0.028717948717948718
2012-07-06,2,1,0.76,0.7121,0.62,0.1343,4,0.01641025641025641
2012-07-06,3,2,0.74,0.6970000000000001,0.7,0.1939999999999999,1,0.006153846153846154
2012-07-06,4,1,0.74,0.6970000000000001,0.66,0.2239,2,0.005128205128205128
2012-07-06,5,1,0.74,0.6970000000000001,0.66,0.1939999999999999,4,0.03487179487179487
2012-07-06,6,1,0.74,0.6970000000000001,0.66,0.1939999999999999,4,0.13333333333333333
2012-07-06,9,1,0.82,0.7273,0.36,0.1343,55,0.31076923076923074
2012-07-06,17,1,0.92,0.8182,0.29,0.0,90,0.5897435897435898
2012-07-06,18,1,0.9,0.8029999999999999,0.33,0.2537,106,0.5733333333333334
2012-07-06,20,1,0.86,0.7727,0.39,0.1045,91,0.3435897435897436
2012-07-06,21,1,0.82,0.7727,0.52,0.1343,77,0.30666666666666664
2012-07-06,22,1,0.8,0.7576,0.55,0.1939999999999999,78,0.29435897435897435
2012-07-06,23,1,0.8,0.7879,0.63,0.1045,27,0.1671794871794872
2012-07-07,0,1,0.78,0.7576,0.66,0.1343,35,0.15282051282051282
2012-07-07,1,1,0.76,0.7273,0.7,0.1642,16,0.07179487179487179
2012-07-07,2,1,0.76,0.7424,0.72,0.1642,11,0.05846153846153846
2012-07-07,3,1,0.74,0.7121,0.74,0.1343,12,0.03076923076923077
2012-07-07,4,1,0.74,0.7121,0.74,0.1642,3,0.015384615384615385
2012-07-07,6,1,0.74,0.7121,0.74,0.1045,4,0.03076923076923077
2012-07-07,7,1,0.78,0.7576,0.66,0.1045,8,0.07179487179487179
2012-07-07,9,1,0.84,0.8333,0.59,0.1642,69,0.26153846153846155
2012-07-07,10,1,0.92,0.8636,0.37,0.2239,100,0.3323076923076923
2012-07-07,11,1,0.94,0.8788,0.38,0.1939999999999999,122,0.37538461538461537
2012-07-07,14,2,0.96,0.8636,0.3,0.1343,105,0.3148717948717949
2012-07-07,16,1,1.0,0.8636,0.19,0.1642,102,0.3005128205128205
2012-07-07,17,1,0.96,0.8485,0.26,0.1343,103,0.28512820512820514
2012-07-07,18,1,0.94,0.8333,0.29,0.0896,83,0.28307692307692306
2012-07-07,19,1,0.92,0.8333,0.33,0.1343,68,0.29333333333333333
2012-07-07,20,1,0.9,0.8182,0.37,0.1642,79,0.28205128205128205
2012-07-07,21,1,0.88,0.7879,0.37,0.1939999999999999,51,0.20512820512820512
2012-07-08,0,1,0.82,0.7879,0.56,0.1343,22,0.14974358974358976
2012-07-08,1,1,0.82,0.7879,0.56,0.1045,25,0.12615384615384614
2012-07-08,2,1,0.82,0.7727,0.52,0.1045,11,0.07076923076923076
2012-07-08,3,1,0.8,0.7727,0.59,0.1045,1,0.03487179487179487
2012-07-08,4,1,0.78,0.7576,0.66,0.1045,2,0.012307692307692308
2012-07-08,7,1,0.8,0.8029999999999999,0.66,0.0,19,0.052307692307692305
2012-07-08,10,1,0.9,0.8636,0.45,0.0,85,0.3261538461538461
2012-07-08,11,1,0.92,0.8939,0.42,0.2985,120,0.39794871794871794
2012-07-08,12,1,0.92,0.8939,0.42,0.1939999999999999,105,0.38461538461538464
2012-07-08,13,1,0.94,0.8788,0.38,0.2537,118,0.3446153846153846
2012-07-08,15,3,0.92,0.8939,0.42,0.2836,80,0.3046153846153846
2012-07-08,16,2,0.8,0.8029999999999999,0.66,0.2239,65,0.29743589743589743
2012-07-08,17,1,0.78,0.7424,0.59,0.0,68,0.27589743589743587
2012-07-08,21,1,0.76,0.7273,0.7,0.1343,58,0.21128205128205127
2012-07-08,22,3,0.74,0.6970000000000001,0.7,0.0896,12,0.12410256410256411
2012-07-09,0,2,0.68,0.6364,0.89,0.0896,6,0.038974358974358976
2012-07-09,3,3,0.7,0.6667,0.89,0.1939999999999999,0,0.0041025641025641026
2012-07-09,4,3,0.66,0.5909,0.89,0.3881,1,0.0010256410256410256
2012-07-09,5,2,0.66,0.6061,0.83,0.2239,1,0.027692307692307693
2012-07-09,6,3,0.64,0.5758,0.89,0.2537,6,0.09333333333333334
2012-07-09,8,2,0.66,0.6061,0.83,0.1642,26,0.46564102564102566
2012-07-09,9,2,0.66,0.6061,0.83,0.1642,38,0.3712820512820513
2012-07-09,10,2,0.66,0.6061,0.83,0.1939999999999999,58,0.17846153846153845
2012-07-09,11,2,0.72,0.6818,0.62,0.1343,72,0.2205128205128205
2012-07-09,13,2,0.76,0.6970000000000001,0.55,0.2537,67,0.2605128205128205
2012-07-09,17,1,0.78,0.6970000000000001,0.4,0.1642,108,0.8697435897435898
2012-07-09,19,1,0.74,0.6818,0.55,0.1642,88,0.6461538461538462
2012-07-09,20,2,0.74,0.6818,0.55,0.1045,69,0.4574358974358974
2012-07-09,21,2,0.74,0.6818,0.55,0.0896,33,0.3384615384615385
2012-07-09,22,2,0.72,0.6667,0.58,0.1045,35,0.2287179487179487
2012-07-10,0,1,0.7,0.6515,0.7,0.0896,16,0.06974358974358974
2012-07-10,2,1,0.7,0.6667,0.74,0.1343,1,0.015384615384615385
2012-07-10,5,1,0.66,0.6061,0.83,0.1343,3,0.04205128205128205
2012-07-10,7,2,0.7,0.6667,0.74,0.1045,31,0.5323076923076923
2012-07-10,11,1,0.8,0.7273,0.46,0.1939999999999999,92,0.25435897435897437
2012-07-10,13,1,0.82,0.7273,0.38,0.1939999999999999,77,0.28615384615384615
2012-07-10,14,1,0.82,0.7273,0.38,0.1642,71,0.24717948717948718
2012-07-10,15,1,0.8,0.7121,0.41,0.2239,77,0.27076923076923076
2012-07-10,16,1,0.8,0.7273,0.43,0.2239,89,0.4451282051282051
2012-07-10,17,1,0.78,0.7121,0.49,0.1939999999999999,103,0.8933333333333333
2012-07-10,20,3,0.64,0.5758,0.83,0.2239,9,0.08512820512820513
2012-07-10,21,3,0.64,0.5758,0.89,0.1045,7,0.09128205128205129
2012-07-10,23,2,0.64,0.5758,0.89,0.1045,29,0.10461538461538461
2012-07-11,0,2,0.66,0.6061,0.83,0.1343,6,0.0441025641025641
2012-07-11,1,1,0.64,0.5758,0.89,0.0,3,0.013333333333333334
2012-07-11,2,1,0.64,0.5758,0.89,0.0,0,0.0041025641025641026
